"시점","행정구역(시군구)별","성별",15세,16세,17세,18세,19세,20세,21세,22세,23세,24세,25세,26세,27세,28세,29세,30세,31세,32세,33세,34세,35세,36세,37세,38세,39세,40세,41세,42세,43세,44세,45세,46세,47세,48세,49세
"2017","서대문구","여자",1308,1509.5,1529.5,1554.5,1790.5,2115,2285.5,2401.5,2498.5,2556,2651.5,2569.5,2349.5,2288,2236,2175,2152,2259,2292,2454.5,2540,2528,2418,2182.5,2134.5,2205.5,2224,2361,2540.5,2638.5,2714.5,2788,2753,2698,2671
"2017","마포구","여자",1500.5,1681.5,1778,1743.5,1957.5,2253.5,2473,2715,2872,3180,3446,3376.5,3339,3360,3432.5,3547.5,3581,3520,3593.5,3801.5,3773.5,3635.5,3527,3167,3084,3231.5,3167,3197,3370,3442,3430.5,3390.5,3194.5,3093.5,2960
"2017","양천구","여자",2837,3095,3248,3216,3167.5,3153,3156.5,3164.5,3175.5,3191,3237,3026,2875.5,2906,2871,2896.5,2888,2977,3153.5,3446.5,3597,3643.5,3698.5,3490.5,3416,3660.5,3789.5,4105.5,4453.5,4738,4919,5012,4926.5,4764,4537.5
"2017","강서구","여자",2495,2866.5,2942.5,2917.5,3166,3402,3589,3861,4240,4639,5029,4972,4824,4952,5006.5,4982.5,5045,5106.5,5305,5733,5763.5,5603.5,5504,4965,4618,4625,4525.5,4715.5,4891.5,4851,4877,4887.5,4761.5,4740.5,4611
"2017","구로구","여자",1582.5,1795,1904.5,1901.5,2074,2266.5,2415,2573,2724,2927,3081.5,3024.5,2984.5,3004,3088,3084,3109.5,3228.5,3406,3691,3785,3769,3733.5,3340.5,3161,3214.5,3099.5,3171,3307.5,3262,3306,3329,3278.5,3313,3211
"2017","금천구","여자",874.5,995.5,1065,1153,1249.5,1323,1424,1524,1642,1810.5,1896,1832.5,1731,1672,1640,1644.5,1600.5,1623,1683,1751.5,1791,1723,1719,1554.5,1437,1506,1550.5,1597,1729.5,1794.5,1818,1940.5,1950,1990.5,2017.5
"2017","영등포구","여자",1231.5,1468,1555.5,1611,1802,1878.5,2088.5,2287.5,2520,2896,3213,3215,3108.5,3129,3258.5,3242.5,3218,3194.5,3241.5,3410.5,3385,3255,3177.5,2811,2720,2775,2658,2635.5,2784.5,2845.5,2901,2926.5,2864,2877.5,2779
"2017","동작구","여자",1473.5,1647.5,1722,1844,2207,2407,2592.5,2864.5,3164,3380.5,3573,3555.5,3436.5,3412.5,3347.5,3364,3403,3282.5,3351.5,3625.5,3570.5,3492.5,3487.5,3155.5,3021,3071.5,2961.5,3028,3069,3108,3185,3177,3161.5,3175.5,3084
"2017","관악구","여자",1578.5,1790,1918.5,2058.5,2554,3034,3459,3980.5,4739.5,5399,5929,5824.5,5577,5431.5,5159.5,4844.5,4547.5,4352.5,4356,4532.5,4521.5,4257.5,4009.5,3591.5,3370,3341.5,3289.5,3390,3519.5,3536,3641.5,3661,3550.5,3579.5,3541.5
"2017","서초구","여자",2381.5,2521.5,2575,2540.5,2572,2565.5,2646,2703,2813,3028,3203.5,3180.5,3197,3369,3436,3452.5,3517.5,3556.5,3775.5,4098,4248,4302.5,4291,3964,3891.5,4108.5,4023,4107.5,4365,4471,4518,4481,4273,3982.5,3748
"2017","강남구","여자",2952,3418.5,3652.5,3610.5,3684.5,3593.5,3575.5,3707.5,3791,4064.5,4361.5,4421.5,4420.5,4550.5,4645,4567.5,4673.5,4766.5,4927.5,5294.5,5486.5,5360,5317,4890.5,4614,4775,4741,4963,5340.5,5570,5822.5,5943,5763.5,5438.5,5113
"2017","송파구","여자",3113,3614.5,3742.5,3656,3825,4038.5,4133,4217,4448.5,4692,5011.5,5062.5,5010,5168.5,5324.5,5474,5555,5561,5870,6254,6362.5,6301,6321,5676,5228.5,5316.5,5217.5,5429.5,5711,5962.5,6120,6088,5847,5768.5,5536.5
"2017","강동구","여자",1894,2223,2404,2389,2468.5,2527.5,2659,2725,2854.5,3066.5,3186.5,3085,3036.5,3064,3081,3037.5,3125,3243,3406.5,3693.5,3826,3809.5,3756,3412,3212.5,3251.5,3148.5,3326,3531,3656,3724.5,3751.5,3776.5,3797.5,3693.5
"2017","부산광역시","여자",14855.5,16936,17796,18096,19236,20575.5,21613.5,22316,22652,22944,22844.5,21059.5,20046.5,20005.5,19490.5,19123.5,19278,19945,21739.5,24270.5,25958.5,26651.5,26515.5,24101.5,22802.5,23035,23389,25165,26879,27553.5,28388,29189,29378.5,29994,30080.5
"2017","중구","여자",125,158,185.5,189.5,205,230.5,243.5,255,284,321.5,325,290.5,269,254.5,250,241.5,234.5,226,220,259.5,263,268.5,265.5,239.5,222,227.5,254,290,295.5,291,334,355,341,356,346.5
"2017","서구","여자",398.5,477,505,541.5,567.5,622,696,722,796,794.5,750.5,674.5,591.5,585,559,504.5,500.5,525,564,643.5,692.5,710.5,673.5,612,588.5,574,597,668,739.5,779.5,785,793.5,814,822,807
"2017","동구","여자",299.5,358.5,374.5,394.5,419,450.5,461,496,526,527.5,554,509.5,489,467,430.5,415,415.5,434,449.5,477.5,516.5,517,527.5,489,470.5,461.5,466,529,585,589.5,611,626.5,644.5,676.5,667
"2017","영도구","여자",468.5,540,577,594.5,631,680,702.5,692.5,680,656.5,661.5,593,578,587,541.5,499,538,544.5,595.5,649,690,754,764.5,698.5,646.5,658.5,714.5,781.5,841.5,879,866,900.5,918,943.5,946.5
"2017","부산진구","여자",1417,1602.5,1660.5,1721.5,1895,2107,2363.5,2618,2770.5,2860.5,2934.5,2765.5,2585.5,2605.5,2527,2429.5,2396.5,2391.5,2531.5,2789.5,2851,2840.5,2826,2520.5,2370.5,2423,2453,2562.5,2749.5,2851.5,2943,2956,2916,3021,3083
"2017","동래구","여자",1320.5,1466.5,1551.5,1538,1561,1638,1697.5,1670.5,1656.5,1719.5,1714,1564.5,1525.5,1556,1448,1374.5,1377,1456,1586.5,1835.5,1947,2024.5,2071.5,1919.5,1835,1923.5,2029,2161.5,2261.5,2322,2366.5,2415,2409.5,2422,2418
"2017","남구","여자",1244,1435,1510,1477,1524,1662,1840,1873,1813.5,1835,1771,1591,1473.5,1474,1407.5,1373,1368,1380.5,1561.5,1760.5,1891.5,1976,2041,1943,1843.5,1911.5,1921.5,2037.5,2275.5,2289.5,2330.5,2387.5,2368.5,2400,2305
"2017","북구","여자",1383.5,1632.5,1751.5,1766,1921.5,2034,2131.5,2194,2154.5,2185.5,2146,1934.5,1872.5,1860.5,1817,1704,1677.5,1731,1842,2062,2165.5,2156,2144.5,1957,1873,1908.5,1935,2138.5,2335,2466,2570.5,2698.5,2817.5,2992,3101.5
"2017","해운대구","여자",2163,2432,2525,2516.5,2514,2587,2599.5,2631,2670,2623,2617.5,2414,2209.5,2178,2150.5,2155,2175,2266.5,2471,2777,3087,3279,3391,3098.5,2987.5,3111,3224.5,3540,3744,3871.5,4090.5,4195.5,4074.5,4028.5,4022.5
"2017","사하구","여자",1483,1686.5,1804,1854.5,2010.5,2119.5,2102,2152,2159,2191,2146.5,1933.5,1871.5,1841.5,1811,1756.5,1810,1896,2081.5,2304.5,2461.5,2521.5,2411.5,2147.5,2098,2130,2181,2354,2528.5,2564.5,2683,2834.5,2906.5,2947.5,2906
"2017","금정구","여자",1060,1205,1238.5,1313,1511,1692.5,1818,1875,1826,1751,1642.5,1513.5,1393.5,1368,1324,1254,1191.5,1208.5,1321,1476.5,1577,1661,1662.5,1509,1455,1426.5,1460,1573,1757.5,1865.5,1961.5,2016.5,2090,2166.5,2197
"2017","강서구","여자",390.5,400,368.5,384.5,402.5,414,434,432,455.5,511.5,527,539,612,698.5,750,857.5,909,1033,1213,1348.5,1432.5,1403.5,1301,1100,942.5,873,819,803.5,756,710.5,663.5,663.5,669.5,663.5,685
"2017","연제구","여자",860,978.5,1012.5,1033,1108.5,1202.5,1248.5,1281.5,1293.5,1336,1380,1292.5,1235,1192.5,1141.5,1164.5,1181.5,1247.5,1320,1458.5,1611,1645.5,1683,1537.5,1443,1454.5,1417.5,1535.5,1647,1689.5,1740,1766,1770.5,1817.5,1846
"2017","수영구","여자",663.5,777,828,846.5,915.5,982,1045,1122,1252,1311,1339,1285,1236.5,1201,1191.5,1189.5,1221,1177,1259,1388,1428.5,1456.5,1404.5,1291,1199.5,1179,1166.5,1262,1338.5,1388,1427.5,1513.5,1517,1491.5,1464
"2017","사상구","여자",852,1001,1107,1155.5,1308,1434.5,1495,1583,1600.5,1607,1616,1462,1431.5,1401,1322,1301,1295,1338,1423.5,1548.5,1678.5,1659,1589,1450,1346.5,1336.5,1358,1471.5,1550.5,1603.5,1684,1807,1926,2088.5,2183
"2017","기장군","여자",727,786,797,770,742,719.5,736,718.5,714.5,713,719.5,697,672.5,735.5,819.5,904.5,987.5,1090,1300,1492,1665.5,1778.5,1759,1589,1481,1436.5,1392.5,1457,1474,1392.5,1331.5,1260,1195.5,1157.5,1102.5
"2018","서울특별시","여자",40060,42368,48302.5,51243.5,53808.5,58530.5,62511,66353,71615,75238.5,79316,82214,78782.5,75272,74945.5,74097,73041.5,73236.5,73336,75862.5,81606.5,83601.5,82423,81425,74058.5,70894.5,73133,72823.5,76379.5,81168,83602,85971.5,87107.5,85277,83990
"2018","종로구","여자",572.5,628,702,760.5,944.5,1068.5,1110.5,1123,1189,1244.5,1234,1238,1224,1152,1081.5,1060,1063,1032.5,985,997,1054.5,1112,1117,1100,995,989,1018.5,1021,1134,1236.5,1274,1341.5,1385.5,1375.5,1328
"2018","중구","여자",331,351.5,418,492.5,592,704,754.5,789.5,870.5,926.5,1031,1096,998.5,951,982,988.5,973.5,979.5,983.5,1029,1096,1079,1030.5,1008.5,871,800.5,848,828.5,852,873.5,914,973,1016.5,980.5,986.5
"2018","용산구","여자",785,845.5,951.5,1037,1101,1186.5,1280.5,1415.5,1594,1645,1748,1898.5,1857.5,1802,1849,1836.5,1797,1798,1799.5,1841,2003.5,2007,1961.5,1943.5,1714.5,1620.5,1674,1664,1729,1794,1884.5,1995.5,2008,1993,1934.5
"2018","성동구","여자",1104,1155.5,1271.5,1422,1633.5,1813,2010,2090,2259,2399.5,2506.5,2545.5,2481.5,2436,2501,2524.5,2484.5,2534,2579.5,2634.5,2790.5,2842.5,2806,2699.5,2401,2208,2222,2212.5,2293.5,2383.5,2458.5,2536.5,2600.5,2582.5,2573.5
"2018","광진구","여자",1340.5,1419,1659.5,1835.5,2009.5,2320,2545,2823.5,3093,3334.5,3546,3646,3455.5,3351,3379,3274,3139.5,3026.5,2946,2986.5,3197,3191.5,3002,2912.5,2627.5,2509,2605,2579,2659.5,2863.5,2972.5,3070,3152.5,3132,3096.5
"2018","동대문구","여자",1222,1293,1502,1628,1967,2287.5,2464.5,2627.5,2811.5,2785,2835.5,2823.5,2653.5,2455,2411.5,2358,2299.5,2329,2364.5,2513,2693,2807.5,2759,2684.5,2422,2328.5,2406.5,2373.5,2460,2574.5,2657,2750.5,2814.5,2804,2790.5
"2018","중랑구","여자",1431,1521.5,1787,1987.5,2019,2174.5,2438,2614,2850,2966.5,3159,3321.5,3089,2969.5,2939.5,2916,2867,2891,2900,2941,3134,3211,3172.5,3105.5,2741,2551,2586,2614.5,2774.5,2979,3123,3249.5,3380,3429,3583.5
"2018","성북구","여자",1893,2006,2221.5,2330,2640.5,2959.5,3172.5,3275.5,3414,3374.5,3403.5,3395,3109,2935,2854,2805.5,2856.5,2832.5,2865.5,3002,3276,3496.5,3529.5,3493,3236,3113,3263,3356.5,3605.5,3854,3914.5,4020,4071,3915.5,3799
"2018","강북구","여자",1161.5,1248,1466.5,1569,1766,1948,2054,2152.5,2292.5,2321.5,2398.5,2463.5,2243,2009,2000,1889.5,1821.5,1883,1905.5,2043,2259.5,2303.5,2251,2301,2147,2070,2138,2168,2359.5,2562.5,2608,2704.5,2817,2807.5,2861
"2018","도봉구","여자",1415,1517,1767,1900,1931,2071.5,2147.5,2229,2329,2343,2399,2423,2269.5,2159,2135,2019,1927,2037,2094,2119,2370,2530,2537.5,2490,2252.5,2192.5,2274,2353.5,2515.5,2745.5,2878,2990.5,3145,3136.5,3162
"2018","노원구","여자",2939,3143.5,3542,3655.5,3747.5,3989.5,3943.5,4003,3952.5,3767,3703.5,3617,3354,3179,3145,3075.5,3177,3304.5,3310,3543,3884.5,4022,4080.5,4165.5,3890,3879,4113,4311,4675,5084,5370.5,5608.5,5724,5497.5,5331.5
"2018","은평구","여자",2058,2190,2519.5,2665,2623.5,2800.5,3013,3101,3187,3412.5,3543.5,3610.5,3505,3312.5,3284,3252.5,3207.5,3248.5,3329.5,3505.5,3816,4011,4010.5,3951,3621.5,3496,3636,3639,3895,4158.5,4300.5,4397.5,4450.5,4304,4197.5
"2018","서대문구","여자",1230.5,1314.5,1480.5,1535.5,1694.5,2015,2272,2449,2573.5,2620,2628,2675,2537.5,2284,2197.5,2170.5,2091,2156.5,2194,2240,2378.5,2515,2483.5,2384,2160,2110.5,2226,2192,2323.5,2511.5,2595.5,2686.5,2749.5,2734.5,2711.5
"2018","마포구","여자",1413.5,1470,1665.5,1792.5,1922,2164,2449,2703.5,2983,3210.5,3482.5,3645,3559.5,3449.5,3437,3461,3522,3507,3410,3483.5,3680.5,3631,3495.5,3385,3071,3013.5,3171,3086,3110.5,3306,3371,3386,3351.5,3184,3067.5
"2018","양천구","여자",2683.5,2765.5,3061,3172.5,3001,3004,3021.5,3034.5,3093.5,3108,3113.5,3175,2954,2829,2845.5,2796.5,2794.5,2795,2880.5,3082,3389.5,3539.5,3625,3719,3514.5,3496,3692,3843.5,4154.5,4457.5,4686,4862.5,4880,4770.5,4577
"2018","강서구","여자",2350,2503.5,2856,2960.5,2930.5,3250,3484.5,3752.5,4219.5,4668,5116.5,5390,5292,5046.5,5145.5,5114,5033.5,5108.5,5076,5168,5616,5633.5,5501.5,5360.5,4850,4532,4528,4461,4652,4839.5,4814.5,4828.5,4849.5,4743,4679
"2018","구로구","여자",1489,1587.5,1795,1910,1948.5,2108,2323,2486,2738,2836.5,3024,3138,3101,2967,2988,3019,2997.5,3007.5,3063.5,3242,3498,3617,3565.5,3531,3196,3017.5,3063,2992.5,3060,3224,3216.5,3241.5,3287.5,3268,3314.5
"2018","금천구","여자",806,877,991,1067.5,1176.5,1265.5,1379,1503.5,1618.5,1795.5,1936.5,1989.5,1886.5,1768,1670.5,1643.5,1641.5,1571,1593.5,1623.5,1712,1714,1680,1647,1508.5,1412,1449,1514,1572.5,1717,1775.5,1812,1923.5,1945,1983
"2018","영등포구","여자",1132,1242,1477.5,1557,1683.5,1855,1998,2246,2600.5,2873.5,3205,3513.5,3387.5,3190.5,3256.5,3331.5,3260.5,3185.5,3155,3174.5,3308.5,3288.5,3164,3040,2706,2597,2673,2568,2560.5,2712.5,2777.5,2869.5,2879.5,2853,2865
"2018","동작구","여자",1387.5,1507,1667,1768,2097.5,2403.5,2602,2853.5,3234.5,3479,3604.5,3789,3608,3467,3323.5,3289,3253,3222.5,3151,3243,3462,3419.5,3351,3363.5,3045.5,2954.5,2957.5,2866,2945.5,3001,3067,3135.5,3181,3173.5,3177
"2018","관악구","여자",1475,1590,1787.5,1962.5,2447.5,2967.5,3568,4081,4959.5,5694.5,6234.5,6443.5,6082.5,5642,5281.5,4929,4544.5,4262,4046.5,4028,4197,4209.5,3976.5,3797.5,3425.5,3206,3195.5,3116,3285.5,3412,3432.5,3599.5,3618,3523,3538.5
"2018","서초구","여자",2268.5,2258,2462.5,2531.5,2527.5,2489.5,2493,2622,2750,2916,3095,3292.5,3260,3242,3362.5,3364,3359,3414,3430,3634.5,3919,4115.5,4217.5,4209.5,3914.5,3841.5,4082,3963,4082,4352,4418.5,4408,4349,4135,3878
"2018","강남구","여자",2815,2934.5,3439.5,3596.5,3431.5,3483.5,3444,3519.5,3716,3860.5,4140,4470,4407,4349.5,4458,4432.5,4381.5,4448.5,4494,4637,5067.5,5215,5136.5,5176.5,4777.5,4582.5,4789,4779.5,5014.5,5334,5552,5741,5786,5532,5144
"2018","송파구","여자",2945.5,3107.5,3605.5,3764,3656.5,3803,4056,4222,4495.5,4767.5,5092.5,5386.5,5367.5,5320.5,5438.5,5520.5,5562.5,5588,5643,5820,6230.5,6337.5,6277,6280.5,5600,5209.5,5318.5,5220.5,5377.5,5699,5913,6106,6029,5774.5,5743
"2018","강동구","여자",1811.5,1892.5,2206,2343,2316.5,2399,2487.5,2636,2791,2889,3135.5,3228.5,3099.5,3005.5,2979.5,3026.5,2987,3074.5,3136.5,3332,3573,3752.5,3692,3676.5,3370.5,3165,3204.5,3100.5,3288,3493,3627.5,3657.5,3658.5,3683.5,3668
"2018","부산광역시","여자",13694.5,14808.5,16866.5,17760.5,18134.5,19532,20787,21733.5,22370,22376,22562,22381,20632.5,19627.5,19498,19014,18668.5,18844.5,19619.5,21411.5,23915,25661.5,26339,26251.5,23891,22593.5,22884,23195,25054.5,26702.5,27421.5,28210,28994.5,29207,29794.5
"2018","중구","여자",114.5,122.5,159,186.5,190,215.5,242,250.5,267.5,297,332,315.5,282,255,239,227.5,221,221,203,200,234.5,244,249.5,254,228,210.5,219.5,238,278.5,279.5,291.5,315.5,334,334.5,353
"2018","서구","여자",351.5,393,485.5,511,554.5,611.5,657.5,695,777,775.5,751,733.5,646.5,560,567,530.5,484,472,504,567.5,634,699,696,673,615,580,577,605.5,677,740,767.5,788,802,815,819.5
"2018","동구","여자",247,299,359,373,398,421,452,470.5,515.5,525.5,546.5,540,512,494.5,462,422.5,403.5,413.5,420,432.5,466.5,508,501.5,514.5,480,455,466,461.5,520.5,579,577,615.5,630,652.5,675
"2018","영도구","여자",403.5,465.5,531,567,577,623,663,671.5,670.5,631.5,621,632,538,536,541,490,475.5,497,535,559,623,671,729.5,733.5,678.5,634,640,698,767,834.5,855.5,852.5,884,896.5,924.5
"2018","부산진구","여자",1286,1419,1591,1657.5,1783.5,1996,2246.5,2473.5,2707,2845.5,2876,2926,2689,2538,2534.5,2415,2314.5,2285,2297,2413,2678.5,2710.5,2746.5,2733.5,2456,2296,2365,2371,2507,2694.5,2798,2893.5,2918.5,2889,2987.5
"2018","동래구","여자",1245,1315.5,1455,1531,1482.5,1526.5,1616,1674.5,1635.5,1622.5,1698.5,1644.5,1514.5,1496.5,1478.5,1398,1314.5,1347,1425.5,1594,1802.5,1943,2011,2079.5,1938,1847.5,1933.5,2044.5,2157.5,2264,2313.5,2344,2397.5,2389,2388
"2018","남구","여자",1173.5,1255,1426,1514.5,1545,1599.5,1734.5,1876,1840.5,1781,1765,1702.5,1542.5,1407,1409,1358.5,1359.5,1347.5,1386.5,1554,1783.5,1951.5,2001.5,2086,1987.5,1873.5,1932.5,1921,2067,2265.5,2308,2340.5,2394.5,2377,2398.5
"2018","북구","여자",1246,1358.5,1627.5,1720.5,1729,1864,1981.5,2068.5,2095.5,2060.5,2094.5,2037,1837,1789,1748.5,1724,1631,1604.5,1623.5,1764,1973.5,2095.5,2079,2087.5,1907,1845.5,1862.5,1901,2106.5,2280.5,2426,2524,2637.5,2773.5,2947.5
"2018","해운대구","여자",1994.5,2137,2409,2503,2382.5,2429,2526.5,2575.5,2617.5,2579,2549,2565,2329.5,2160.5,2086,2089,2078,2135.5,2228,2458,2767,3044,3269.5,3333,3044.5,2965.5,3092,3184.5,3514.5,3732,3841.5,4050,4152,4017.5,3969.5
"2018","사하구","여자",1352.5,1467,1673,1797.5,1836,2023,2086,2100,2108,2095,2114.5,2087,1917.5,1798.5,1790,1752,1706.5,1749.5,1865,2029,2242.5,2423,2451,2344.5,2123,2058.5,2098.5,2157,2350.5,2481,2556.5,2664.5,2815.5,2872,2929
"2018","금정구","여자",943.5,1067,1200.5,1259,1441,1650.5,1760,1826.5,1801.5,1744.5,1644.5,1566,1437.5,1329.5,1321,1253.5,1201.5,1146,1199.5,1309,1442.5,1572.5,1666,1660.5,1519,1432.5,1435,1455,1603,1762,1873.5,1967.5,2000.5,2084.5,2167.5
"2018","강서구","여자",389,402.5,410,373,400.5,414,426,440,453.5,495,552.5,576,607.5,699,796,881,967.5,1037,1170.5,1324.5,1451,1529,1507,1365.5,1145.5,994.5,925,852.5,827,797.5,742.5,687,689.5,709,691.5
"2018","연제구","여자",839,847.5,982,1034.5,1029,1126,1213.5,1282,1336.5,1345.5,1357.5,1380.5,1292.5,1234.5,1206.5,1196,1180.5,1224.5,1261,1345.5,1492,1614.5,1667,1687.5,1525,1445,1444.5,1413.5,1539.5,1643.5,1689.5,1731,1775.5,1780.5,1812.5
"2018","수영구","여자",602.5,674.5,778,820,843,938,1014.5,1096.5,1241.5,1281,1350,1383.5,1333.5,1246,1198.5,1168.5,1188.5,1153.5,1128,1219,1334.5,1390.5,1395,1391,1253,1163,1153,1156,1224.5,1353,1380.5,1425,1502.5,1503,1472
"2018","사상구","여자",773,848.5,990.5,1101,1167,1359,1449.5,1489,1569.5,1577,1587,1551.5,1420.5,1371.5,1329.5,1229,1204.5,1200.5,1261,1331.5,1465,1592,1591,1532.5,1390,1294.5,1292.5,1322,1432,1521,1597.5,1666,1782,1903.5,2076.5
"2018","기장군","여자",733.5,736.5,789.5,811.5,776,735.5,718,744,733,720,722.5,740.5,732.5,712,791,879,938,1010.5,1112,1311,1524.5,1673.5,1778,1775.5,1601,1498,1447.5,1414,1482.5,1475,1403,1345.5,1279,1210,1182.5
"2019","서울특별시","여자",39121.5,39805.5,42268.5,48324.5,53717,56306,60981.5,65695.5,71498.5,76468,79508,82568,84358,80027.5,75403.5,74362,73121,71648.5,71387.5,71199.5,73791,79240,81393.5,80338.5,79704,72638.5,69629.5,72012.5,71828.5,75427.5,80197,82617,84977.5,85998.5,84202.5
"2019","종로구","여자",545.5,573.5,620.5,703,928,1037.5,1099,1125.5,1197,1229.5,1258.5,1240,1239,1198.5,1110.5,1037.5,1061,1029.5,972.5,944,954.5,1017.5,1094.5,1084,1082.5,990,958.5,1002,1027.5,1130,1207,1281.5,1305.5,1371,1367
"2019","중구","여자",333,336,356.5,437.5,584,666,749,819.5,881,931.5,1016,1112.5,1133.5,1036,979,1017,1024.5,1001,978,1002.5,1019.5,1077,1060.5,1009.5,989.5,851.5,800.5,811.5,794,821.5,859.5,914.5,981.5,1003.5,987
"2019","용산구","여자",749,794.5,838,968,1141,1201.5,1289.5,1390.5,1556,1707.5,1784,1855,2000,1974,1856.5,1864,1840,1817,1817.5,1791,1828,1960,1972,1935,1885,1658,1600,1632,1621.5,1685.5,1764,1862.5,1986,2014.5,1995
"2019","성동구","여자",1028.5,1111.5,1150.5,1291,1624,1761,1950.5,2131.5,2266.5,2450.5,2506,2547,2603.5,2545,2510,2559.5,2556.5,2509.5,2548,2531,2585,2735,2767.5,2697,2596.5,2293.5,2146,2129.5,2162.5,2240.5,2342,2401,2540,2598.5,2576.5
"2019","광진구","여자",1324,1341.5,1417.5,1673,1955,2215,2512,2784,3143.5,3423,3605.5,3719,3771,3502.5,3318,3292.5,3148.5,2976.5,2865.5,2767,2851.5,3014.5,3023.5,2895.5,2834.5,2537.5,2453,2542.5,2520,2638,2815,2912,3029,3106,3054
"2019","동대문구","여자",1150.5,1219,1306.5,1518,1967.5,2266,2489,2679,2865,2897,2832.5,2819,2783,2619.5,2437.5,2378,2344.5,2275,2308,2341.5,2459.5,2665,2781,2699.5,2616.5,2358,2278.5,2363,2313.5,2402.5,2544.5,2614.5,2705.5,2774,2800
"2019","중랑구","여자",1387.5,1435,1520,1793.5,2005,2044.5,2221.5,2499.5,2707.5,2938,3066.5,3246,3323.5,3123,2947.5,2896,2860.5,2799,2779,2770,2823,2987,3090.5,3049,3016,2637,2467.5,2532,2526,2715,2920,3079.5,3219,3335,3419.5
"2019","성북구","여자",1844.5,1888,2002,2266.5,2720,2996.5,3238,3399,3487.5,3517,3420.5,3404.5,3354,3084.5,2916,2797,2798,2795.5,2838,2894.5,2975,3284.5,3499,3467.5,3460.5,3210.5,3081,3191.5,3297,3550.5,3821.5,3899,4005,4073.5,3941
"2019","강북구","여자",1151,1150.5,1254,1457.5,1684,1865,2054,2140,2246,2342.5,2337.5,2411,2405.5,2146,1926,1906,1825.5,1752,1798.5,1841,1952.5,2162,2198.5,2160,2220.5,2060.5,2003.5,2080.5,2129.5,2306.5,2515,2580.5,2686,2780,2787
"2019","도봉구","여자",1339.5,1409.5,1516.5,1754,1898.5,1920.5,2049,2162,2262.5,2324.5,2311.5,2354.5,2374,2192,2087,2031.5,1924.5,1884.5,1953.5,2006.5,2068,2300,2467,2472.5,2416,2190.5,2128.5,2205.5,2309.5,2486,2709.5,2822,2973.5,3139,3075
"2019","노원구","여자",2834,2852.5,3081,3483,3664.5,3796,3922.5,3886.5,3898,3752.5,3586.5,3546.5,3505,3264,3078,3026,3026.5,3071.5,3155,3180.5,3420.5,3741.5,3889,3976,4105.5,3845,3810.5,4116,4260,4645.5,5042,5268.5,5510.5,5579.5,5355.5
"2019","은평구","여자",1975.5,2063.5,2201.5,2516.5,2652,2657.5,2823,3096,3231,3380,3589.5,3689.5,3755.5,3602.5,3379,3299.5,3248.5,3204,3210,3269,3488,3743,3918.5,3916.5,3878,3532,3422,3558.5,3585,3859.5,4125.5,4262,4340.5,4406,4252
"2019","서대문구","여자",1218,1232.5,1295,1487,1703.5,1955.5,2175.5,2431.5,2671,2713.5,2697.5,2647,2646.5,2486,2195.5,2152,2143,2088,2100.5,2147.5,2177,2352.5,2476,2432.5,2363,2130.5,2099.5,2177.5,2161,2284,2494,2569,2630,2730,2718
"2019","마포구","여자",1430,1388.5,1456.5,1687.5,1994.5,2141,2415,2729,3041,3378,3526,3718.5,3866.5,3736,3513,3464,3466.5,3476,3460,3325,3402,3558,3515,3392,3292,3046,2925,3129.5,3020.5,3055.5,3250,3328.5,3381,3326,3152
"2019","양천구","여자",2608,2609,2728.5,2981.5,2926,2851.5,2881,2921.5,2979.5,3064.5,3058,3091,3130.5,2920.5,2775.5,2738.5,2731,2666.5,2718.5,2806.5,3008,3345.5,3486.5,3630,3765,3574,3557,3765,3897.5,4157.5,4443,4636.5,4725,4740,4598
"2019","강서구","여자",2272.5,2361.5,2504,2843.5,2953,3010,3306.5,3630.5,4066.5,4696,5126,5479.5,5727.5,5473.5,5167.5,5179.5,5055.5,4955,4979,4836.5,5016.5,5380.5,5433,5285.5,5176,4701,4404,4423.5,4346,4560,4755,4704,4768.5,4776.5,4653
"2019","구로구","여자",1436,1493,1599.5,1803,1993,2000.5,2193,2421.5,2747.5,2913,3044,3139.5,3251.5,3155.5,3015.5,2994,3012,3002.5,2928,2964.5,3146.5,3404,3466.5,3447,3426.5,3088.5,2882.5,2983,2924.5,2990,3170.5,3164.5,3236.5,3292.5,3266.5
"2019","금천구","여자",771,802.5,873.5,988.5,1110,1211.5,1334.5,1487,1621,1769.5,1956,2075.5,2057.5,1943.5,1779,1648,1648.5,1574.5,1539,1536.5,1577,1633.5,1630.5,1603.5,1600,1460.5,1360.5,1415.5,1464.5,1550.5,1686.5,1751.5,1806.5,1912,1946
"2019","영등포구","여자",1105,1145.5,1249.5,1482,1649,1771.5,1980.5,2179,2604.5,2954,3244.5,3560,3787.5,3614.5,3370.5,3346,3375,3239.5,3181,3083,3097,3197,3207.5,3059,2901.5,2617.5,2507.5,2590.5,2516,2507.5,2649.5,2757.5,2811.5,2839.5,2858
"2019","동작구","여자",1334,1409.5,1515,1725.5,2061.5,2359.5,2650.5,2892.5,3273.5,3571,3755,3856.5,3900.5,3670,3438,3334.5,3204.5,3114.5,3094,3023.5,3124.5,3303,3271,3257,3244.5,2964.5,2842,2860,2806.5,2871.5,2965,3045.5,3151.5,3199,3193
