"시군구별(1)","시군구별(2)",시점,합계출산율
"전라남도","소계",2022 p),0.970
"전라남도","목포시",2012,1.508
"전라남도","목포시",2013,1.327
"전라남도","목포시",2014,1.261
"전라남도","목포시",2015,1.304
"전라남도","목포시",2016,1.268
"전라남도","목포시",2017,1.038
"전라남도","목포시",2018,0.992
"전라남도","목포시",2019,0.948
"전라남도","목포시",2020,0.801
"전라남도","목포시",2021,0.700
"전라남도","목포시",2022 p),0.740
"전라남도","여수시",2012,1.462
"전라남도","여수시",2013,1.414
"전라남도","여수시",2014,1.381
"전라남도","여수시",2015,1.550
"전라남도","여수시",2016,1.464
"전라남도","여수시",2017,1.334
"전라남도","여수시",2018,1.192
"전라남도","여수시",2019,1.108
"전라남도","여수시",2020,1.067
"전라남도","여수시",2021,1.009
"전라남도","여수시",2022 p),0.950
"전라남도","순천시",2012,1.343
"전라남도","순천시",2013,1.298
"전라남도","순천시",2014,1.261
"전라남도","순천시",2015,1.340
"전라남도","순천시",2016,1.247
"전라남도","순천시",2017,1.180
"전라남도","순천시",2018,1.108
"전라남도","순천시",2019,1.160
"전라남도","순천시",2020,1.041
"전라남도","순천시",2021,1.000
"전라남도","순천시",2022 p),0.970
"전라남도","나주시",2012,1.641
"전라남도","나주시",2013,1.599
"전라남도","나주시",2014,1.486
"전라남도","나주시",2015,1.639
"전라남도","나주시",2016,1.589
"전라남도","나주시",2017,1.504
"전라남도","나주시",2018,1.360
"전라남도","나주시",2019,1.250
"전라남도","나주시",2020,1.109
"전라남도","나주시",2021,1.054
"전라남도","나주시",2022 p),1.030
"전라남도","광양시",2012,2.002
"전라남도","광양시",2013,1.839
"전라남도","광양시",2014,1.809
"전라남도","광양시",2015,1.835
"전라남도","광양시",2016,1.586
"전라남도","광양시",2017,1.450
"전라남도","광양시",2018,1.333
"전라남도","광양시",2019,1.272
"전라남도","광양시",2020,1.232
"전라남도","광양시",2021,1.111
"전라남도","광양시",2022 p),1.060
"전라남도","담양군",2012,1.685
"전라남도","담양군",2013,1.586
"전라남도","담양군",2014,1.692
"전라남도","담양군",2015,1.599
"전라남도","담양군",2016,1.514
"전라남도","담양군",2017,1.423
"전라남도","담양군",2018,1.384
"전라남도","담양군",2019,1.268
"전라남도","담양군",2020,1.332
"전라남도","담양군",2021,0.903
"전라남도","담양군",2022 p),0.860
"전라남도","곡성군",2012,1.452
"전라남도","곡성군",2013,1.528
"전라남도","곡성군",2014,1.347
"전라남도","곡성군",2015,1.437
"전라남도","곡성군",2016,1.348
"전라남도","곡성군",2017,1.144
"전라남도","곡성군",2018,1.336
"전라남도","곡성군",2019,1.000
"전라남도","곡성군",2020,0.811
"전라남도","곡성군",2021,0.544
"전라남도","곡성군",2022 p),0.550
"전라남도","구례군",2012,1.534
"전라남도","구례군",2013,1.702
"전라남도","구례군",2014,1.449
"전라남도","구례군",2015,1.570
"전라남도","구례군",2016,1.476
"전라남도","구례군",2017,1.247
"전라남도","구례군",2018,0.740
"전라남도","구례군",2019,1.136
"전라남도","구례군",2020,1.047
"전라남도","구례군",2021,1.138
"전라남도","구례군",2022 p),0.940
"전라남도","고흥군",2012,1.329
"전라남도","고흥군",2013,1.197
"전라남도","고흥군",2014,1.101
"전라남도","고흥군",2015,1.091
"전라남도","고흥군",2016,1.323
"전라남도","고흥군",2017,1.153
"전라남도","고흥군",2018,1.168
"전라남도","고흥군",2019,1.438
"전라남도","고흥군",2020,1.459
"전라남도","고흥군",2021,1.245
"전라남도","고흥군",2022 p),1.100
"전라남도","보성군",2012,2.055
"전라남도","보성군",2013,1.615
"전라남도","보성군",2014,1.737
"전라남도","보성군",2015,1.700
"전라남도","보성군",2016,1.492
"전라남도","보성군",2017,1.478
"전라남도","보성군",2018,1.195
"전라남도","보성군",2019,1.159
"전라남도","보성군",2020,1.057
"전라남도","보성군",2021,0.814
"전라남도","보성군",2022 p),0.790
"전라남도","화순군",2012,1.480
"전라남도","화순군",2013,1.279
"전라남도","화순군",2014,1.274
"전라남도","화순군",2015,1.219
"전라남도","화순군",2016,1.126
"전라남도","화순군",2017,1.072
"전라남도","화순군",2018,0.990
"전라남도","화순군",2019,1.107
"전라남도","화순군",2020,1.091
"전라남도","화순군",2021,0.808
"전라남도","화순군",2022 p),0.740
"전라남도","장흥군",2012,1.440
"전라남도","장흥군",2013,1.402
"전라남도","장흥군",2014,1.283
"전라남도","장흥군",2015,1.204
"전라남도","장흥군",2016,1.013
"전라남도","장흥군",2017,1.112
"전라남도","장흥군",2018,1.248
"전라남도","장흥군",2019,1.510
"전라남도","장흥군",2020,1.774
"전라남도","장흥군",2021,1.337
"전라남도","장흥군",2022 p),1.140
"전라남도","강진군",2012,2.070
"전라남도","강진군",2013,1.988
"전라남도","강진군",2014,1.921
"전라남도","강진군",2015,1.755
"전라남도","강진군",2016,1.717
"전라남도","강진군",2017,1.527
"전라남도","강진군",2018,1.412
"전라남도","강진군",2019,1.429
"전라남도","강진군",2020,1.063
"전라남도","강진군",2021,0.907
"전라남도","강진군",2022 p),0.890
"전라남도","해남군",2012,2.470
"전라남도","해남군",2013,2.349
"전라남도","해남군",2014,2.433
"전라남도","해남군",2015,2.464
"전라남도","해남군",2016,2.423
"전라남도","해남군",2017,2.099
"전라남도","해남군",2018,1.886
"전라남도","해남군",2019,1.893
"전라남도","해남군",2020,1.668
"전라남도","해남군",2021,1.361
"전라남도","해남군",2022 p),1.040
"전라남도","영암군",2012,2.184
"전라남도","영암군",2013,2.150
"전라남도","영암군",2014,2.002
"전라남도","영암군",2015,2.107
"전라남도","영암군",2016,1.902
"전라남도","영암군",2017,1.777
"전라남도","영암군",2018,1.594
"전라남도","영암군",2019,1.542
"전라남도","영암군",2020,1.375
"전라남도","영암군",2021,1.161
"전라남도","영암군",2022 p),0.940
"전라남도","무안군",2012,1.634
"전라남도","무안군",2013,1.419
"전라남도","무안군",2014,1.446
"전라남도","무안군",2015,1.444
"전라남도","무안군",2016,1.413
"전라남도","무안군",2017,1.178
"전라남도","무안군",2018,1.054
"전라남도","무안군",2019,1.038
"전라남도","무안군",2020,1.012
"전라남도","무안군",2021,0.967
"전라남도","무안군",2022 p),1.010
"전라남도","함평군",2012,2.101
"전라남도","함평군",2013,1.786
"전라남도","함평군",2014,1.954
"전라남도","함평군",2015,1.630
"전라남도","함평군",2016,1.701
"전라남도","함평군",2017,1.371
"전라남도","함평군",2018,1.289
"전라남도","함평군",2019,1.181
"전라남도","함평군",2020,1.345
"전라남도","함평군",2021,0.924
"전라남도","함평군",2022 p),0.880
"전라남도","영광군",2012,1.848
"전라남도","영광군",2013,1.609
"전라남도","영광군",2014,1.674
"전라남도","영광군",2015,1.652
"전라남도","영광군",2016,1.656
"전라남도","영광군",2017,1.544
"전라남도","영광군",2018,1.816
"전라남도","영광군",2019,2.538
"전라남도","영광군",2020,2.455
"전라남도","영광군",2021,1.869
"전라남도","영광군",2022 p),1.810
"전라남도","장성군",2012,1.978
"전라남도","장성군",2013,1.687
"전라남도","장성군",2014,1.825
"전라남도","장성군",2015,2.101
"전라남도","장성군",2016,1.887
"전라남도","장성군",2017,1.641
"전라남도","장성군",2018,1.778
"전라남도","장성군",2019,1.429
"전라남도","장성군",2020,1.509
"전라남도","장성군",2021,0.953
"전라남도","장성군",2022 p),0.830
"전라남도","완도군",2012,1.962
"전라남도","완도군",2013,1.710
"전라남도","완도군",2014,1.902
"전라남도","완도군",2015,1.767
"전라남도","완도군",2016,1.828
"전라남도","완도군",2017,1.634
"전라남도","완도군",2018,1.616
"전라남도","완도군",2019,1.567
"전라남도","완도군",2020,1.439
"전라남도","완도군",2021,1.295
"전라남도","완도군",2022 p),1.130
"전라남도","진도군",2012,1.874
"전라남도","진도군",2013,1.600
"전라남도","진도군",2014,1.663
"전라남도","진도군",2015,1.697
"전라남도","진도군",2016,1.546
"전라남도","진도군",2017,1.533
"전라남도","진도군",2018,1.217
"전라남도","진도군",2019,1.529
"전라남도","진도군",2020,1.073
"전라남도","진도군",2021,1.273
"전라남도","진도군",2022 p),1.100
"전라남도","신안군",2012,1.706
"전라남도","신안군",2013,1.510
"전라남도","신안군",2014,1.651
"전라남도","신안군",2015,1.539
"전라남도","신안군",2016,1.573
"전라남도","신안군",2017,1.595
"전라남도","신안군",2018,1.593
"전라남도","신안군",2019,1.437
"전라남도","신안군",2020,1.338
"전라남도","신안군",2021,1.501
"전라남도","신안군",2022 p),1.300
"경상북도","소계",2012,1.489
"경상북도","소계",2013,1.379
"경상북도","소계",2014,1.408
"경상북도","소계",2015,1.464
"경상북도","소계",2016,1.396
"경상북도","소계",2017,1.256
"경상북도","소계",2018,1.167
"경상북도","소계",2019,1.089
"경상북도","소계",2020,1.003
"경상북도","소계",2021,0.966
"경상북도","소계",2022 p),0.930
"경상북도","포항시",2012,1.424
"경상북도","포항시",2013,1.378
"경상북도","포항시",2014,1.404
"경상북도","포항시",2015,1.475
"경상북도","포항시",2016,1.352
"경상북도","포항시",2017,1.217
"경상북도","포항시",2018,1.117
"경상북도","포항시",2019,1.014
"경상북도","포항시",2020,0.956
"경상북도","포항시",2021,0.883
"경상북도","포항시",2022 p),0.890
"경상북도","남구",2012,1.443
"경상북도","남구",2013,1.395
"경상북도","남구",2014,1.403
"경상북도","남구",2015,1.529
"경상북도","남구",2016,1.371
"경상북도","남구",2017,1.184
"경상북도","남구",2018,1.110
"경상북도","남구",2019,0.997
"경상북도","남구",2020,0.920
"경상북도","남구",2021,0.859
"경상북도","남구",2022 p),0.820
"경상북도","북구",2012,1.405
"경상북도","북구",2013,1.363
"경상북도","북구",2014,1.406
"경상북도","북구",2015,1.426
"경상북도","북구",2016,1.334
"경상북도","북구",2017,1.247
"경상북도","북구",2018,1.123
"경상북도","북구",2019,1.028
"경상북도","북구",2020,0.984
"경상북도","북구",2021,0.904
"경상북도","북구",2022 p),0.940
"경상북도","경주시",2012,1.331
"경상북도","경주시",2013,1.214
"경상북도","경주시",2014,1.241
"경상북도","경주시",2015,1.294
"경상북도","경주시",2016,1.258
"경상북도","경주시",2017,1.093
"경상북도","경주시",2018,1.036
"경상북도","경주시",2019,0.942
"경상북도","경주시",2020,0.971
"경상북도","경주시",2021,0.951
"경상북도","경주시",2022 p),0.890
"경상북도","김천시",2012,1.530
"경상북도","김천시",2013,1.362
"경상북도","김천시",2014,1.384
"경상북도","김천시",2015,1.419
"경상북도","김천시",2016,1.515
"경상북도","김천시",2017,1.432
"경상북도","김천시",2018,1.414
"경상북도","김천시",2019,1.271
"경상북도","김천시",2020,1.254
"경상북도","김천시",2021,1.231
"경상북도","김천시",2022 p),1.160
"경상북도","안동시",2012,1.653
"경상북도","안동시",2013,1.551
"경상북도","안동시",2014,1.420
"경상북도","안동시",2015,1.619
"경상북도","안동시",2016,1.526
"경상북도","안동시",2017,1.420
"경상북도","안동시",2018,1.201
"경상북도","안동시",2019,1.170
"경상북도","안동시",2020,1.017
"경상북도","안동시",2021,1.042
"경상북도","안동시",2022 p),0.970
"경상북도","구미시",2012,1.510
"경상북도","구미시",2013,1.368
"경상북도","구미시",2014,1.438
"경상북도","구미시",2015,1.440
"경상북도","구미시",2016,1.343
"경상북도","구미시",2017,1.201
"경상북도","구미시",2018,1.110
"경상북도","구미시",2019,0.984
"경상북도","구미시",2020,0.944
"경상북도","구미시",2021,0.872
"경상북도","구미시",2022 p),0.820
"경상북도","영주시",2012,1.497
"경상북도","영주시",2013,1.289
"경상북도","영주시",2014,1.298
"경상북도","영주시",2015,1.357
"경상북도","영주시",2016,1.322
"경상북도","영주시",2017,1.182
"경상북도","영주시",2018,1.214
"경상북도","영주시",2019,0.995
"경상북도","영주시",2020,0.966
"경상북도","영주시",2021,1.028
"경상북도","영주시",2022 p),0.960
"경상북도","영천시",2012,1.512
"경상북도","영천시",2013,1.423
"경상북도","영천시",2014,1.502
"경상북도","영천시",2015,1.554
"경상북도","영천시",2016,1.412
"경상북도","영천시",2017,1.353
"경상북도","영천시",2018,1.180
"경상북도","영천시",2019,1.549
"경상북도","영천시",2020,1.358
"경상북도","영천시",2021,1.322
"경상북도","영천시",2022 p),1.310
"경상북도","상주시",2012,1.453
"경상북도","상주시",2013,1.326
"경상북도","상주시",2014,1.308
"경상북도","상주시",2015,1.391
"경상북도","상주시",2016,1.302
"경상북도","상주시",2017,1.176
"경상북도","상주시",2018,1.241
"경상북도","상주시",2019,1.238
"경상북도","상주시",2020,1.066
"경상북도","상주시",2021,0.988
"경상북도","상주시",2022 p),1.070
"경상북도","문경시",2012,1.650
"경상북도","문경시",2013,1.565
"경상북도","문경시",2014,1.551
"경상북도","문경시",2015,1.571
"경상북도","문경시",2016,1.382
"경상북도","문경시",2017,1.304
"경상북도","문경시",2018,1.084
"경상북도","문경시",2019,1.190
"경상북도","문경시",2020,1.291
"경상북도","문경시",2021,1.219
"경상북도","문경시",2022 p),1.110
"경상북도","경산시",2012,1.516
"경상북도","경산시",2013,1.422
"경상북도","경산시",2014,1.462
"경상북도","경산시",2015,1.457
"경상북도","경산시",2016,1.521
"경상북도","경산시",2017,1.300
"경상북도","경산시",2018,1.182
"경상북도","경산시",2019,1.065
"경상북도","경산시",2020,0.888
"경상북도","경산시",2021,0.934
"경상북도","경산시",2022 p),0.870
"경상북도","군위군",2012,1.673
"경상북도","군위군",2013,1.199
"경상북도","군위군",2014,1.376
"경상북도","군위군",2015,1.239
"경상북도","군위군",2016,1.333
"경상북도","군위군",2017,1.360
"경상북도","군위군",2018,1.179
"경상북도","군위군",2019,1.233
"경상북도","군위군",2020,1.014
"경상북도","군위군",2021,1.060
"경상북도","군위군",2022 p),1.490
"경상북도","의성군",2012,1.448
"경상북도","의성군",2013,1.371
"경상북도","의성군",2014,1.446
"경상북도","의성군",2015,1.505
"경상북도","의성군",2016,1.652
"경상북도","의성군",2017,1.404
"경상북도","의성군",2018,1.630
"경상북도","의성군",2019,1.761
"경상북도","의성군",2020,1.598
"경상북도","의성군",2021,1.375
"경상북도","의성군",2022 p),1.460
"경상북도","청송군",2012,1.636
"경상북도","청송군",2013,1.468
"경상북도","청송군",2014,1.602
"경상북도","청송군",2015,1.548
"경상북도","청송군",2016,1.380
"경상북도","청송군",2017,1.531
"경상북도","청송군",2018,1.090
"경상북도","청송군",2019,1.623
"경상북도","청송군",2020,1.184
"경상북도","청송군",2021,1.385
"경상북도","청송군",2022 p),1.210
"경상북도","영양군",2012,1.470
"경상북도","영양군",2013,1.666
"경상북도","영양군",2014,1.631
"경상북도","영양군",2015,1.517
"경상북도","영양군",2016,1.277
"경상북도","영양군",2017,1.485
"경상북도","영양군",2018,1.170
"경상북도","영양군",2019,1.437
"경상북도","영양군",2020,1.078
"경상북도","영양군",2021,0.858
"경상북도","영양군",2022 p),0.700
"경상북도","영덕군",2012,1.355
"경상북도","영덕군",2013,1.320
"경상북도","영덕군",2014,1.446
"경상북도","영덕군",2015,1.542
"경상북도","영덕군",2016,1.225
"경상북도","영덕군",2017,1.631
"경상북도","영덕군",2018,1.219
"경상북도","영덕군",2019,1.488
"경상북도","영덕군",2020,1.360
"경상북도","영덕군",2021,1.003
"경상북도","영덕군",2022 p),1.140
"경상북도","청도군",2012,1.088
"경상북도","청도군",2013,0.948
"경상북도","청도군",2014,0.872
"경상북도","청도군",2015,1.081
"경상북도","청도군",2016,1.083
"경상북도","청도군",2017,0.975
"경상북도","청도군",2018,1.056
"경상북도","청도군",2019,1.009
"경상북도","청도군",2020,0.903
"경상북도","청도군",2021,0.800
"경상북도","청도군",2022 p),0.990
"경상북도","고령군",2012,1.614
"경상북도","고령군",2013,1.474
"경상북도","고령군",2014,1.619
"경상북도","고령군",2015,1.710
"경상북도","고령군",2016,1.460
"경상북도","고령군",2017,1.306
"경상북도","고령군",2018,1.156
"경상북도","고령군",2019,1.037
"경상북도","고령군",2020,0.977
"경상북도","고령군",2021,1.064
"경상북도","고령군",2022 p),0.970
"경상북도","성주군",2012,1.586
"경상북도","성주군",2013,1.449
"경상북도","성주군",2014,1.470
"경상북도","성주군",2015,1.674
"경상북도","성주군",2016,1.640
"경상북도","성주군",2017,1.541
"경상북도","성주군",2018,1.486
"경상북도","성주군",2019,1.314
"경상북도","성주군",2020,1.264
"경상북도","성주군",2021,1.309
"경상북도","성주군",2022 p),1.190
"경상북도","칠곡군",2012,1.592
"경상북도","칠곡군",2013,1.435
"경상북도","칠곡군",2014,1.440
"경상북도","칠곡군",2015,1.583
"경상북도","칠곡군",2016,1.541
"경상북도","칠곡군",2017,1.292
"경상북도","칠곡군",2018,1.185
"경상북도","칠곡군",2019,0.964
"경상북도","칠곡군",2020,0.741
"경상북도","칠곡군",2021,0.756
"경상북도","칠곡군",2022 p),0.720
"경상북도","예천군",2012,1.373
"경상북도","예천군",2013,1.340
"경상북도","예천군",2014,1.300
"경상북도","예천군",2015,1.544
"경상북도","예천군",2016,1.431
"경상북도","예천군",2017,1.272
"경상북도","예천군",2018,1.527
"경상북도","예천군",2019,1.541
"경상북도","예천군",2020,1.380
"경상북도","예천군",2021,1.303
"경상북도","예천군",2022 p),1.170
"경상북도","봉화군",2012,1.860
"경상북도","봉화군",2013,1.578
"경상북도","봉화군",2014,1.652
"경상북도","봉화군",2015,1.623
"경상북도","봉화군",2016,1.600
"경상북도","봉화군",2017,1.566
"경상북도","봉화군",2018,1.512
"경상북도","봉화군",2019,1.480
"경상북도","봉화군",2020,1.302
"경상북도","봉화군",2021,0.930
"경상북도","봉화군",2022 p),1.030
"경상북도","울진군",2012,1.515
"경상북도","울진군",2013,1.479
"경상북도","울진군",2014,1.662
"경상북도","울진군",2015,1.647
"경상북도","울진군",2016,1.430
"경상북도","울진군",2017,1.255
"경상북도","울진군",2018,1.210
"경상북도","울진군",2019,1.236
"경상북도","울진군",2020,1.118
"경상북도","울진군",2021,1.102
"경상북도","울진군",2022 p),1.050
"경상북도","울릉군",2012,0.983
"경상북도","울릉군",2013,1.011
"경상북도","울릉군",2014,0.919
"경상북도","울릉군",2015,1.164
"경상북도","울릉군",2016,0.870
"경상북도","울릉군",2017,0.745
"경상북도","울릉군",2018,0.767
"경상북도","울릉군",2019,1.170
"경상북도","울릉군",2020,0.860
"경상북도","울릉군",2021,0.811
"경상북도","울릉군",2022 p),0.640
"경상남도","소계",2012,1.503
"경상남도","소계",2013,1.367
"경상남도","소계",2014,1.409
"경상남도","소계",2015,1.437
"경상남도","소계",2016,1.358
"경상남도","소계",2017,1.227
"경상남도","소계",2018,1.122
"경상남도","소계",2019,1.046
"경상남도","소계",2020,0.945
"경상남도","소계",2021,0.903
"경상남도","소계",2022 p),0.840
"경상남도","창원시",2012,-
"경상남도","창원시",2013,-
"경상남도","창원시",2014,-
"경상남도","창원시",2015,-
"경상남도","창원시",2016,-
"경상남도","창원시",2017,-
"경상남도","창원시",2018,-
"경상남도","창원시",2019,-
"경상남도","창원시",2020,-
"경상남도","창원시",2021,-
"경상남도","창원시",2022 p),-
"경상남도","마산시",2012,-
"경상남도","마산시",2013,-
"경상남도","마산시",2014,-
"경상남도","마산시",2015,-
"경상남도","마산시",2016,-
"경상남도","마산시",2017,-
"경상남도","마산시",2018,-
"경상남도","마산시",2019,-
"경상남도","마산시",2020,-
"경상남도","마산시",2021,-
"경상남도","마산시",2022 p),-
"경상남도","합포구",2012,-
"경상남도","합포구",2013,-
"경상남도","합포구",2014,-
"경상남도","합포구",2015,-
"경상남도","합포구",2016,-
"경상남도","합포구",2017,-
"경상남도","합포구",2018,-
"경상남도","합포구",2019,-
"경상남도","합포구",2020,-
"경상남도","합포구",2021,-
"경상남도","합포구",2022 p),-
"경상남도","회원구",2012,-
"경상남도","회원구",2013,-
"경상남도","회원구",2014,-
"경상남도","회원구",2015,-
"경상남도","회원구",2016,-
"경상남도","회원구",2017,-
"경상남도","회원구",2018,-
"경상남도","회원구",2019,-
"경상남도","회원구",2020,-
"경상남도","회원구",2021,-
"경상남도","회원구",2022 p),-
"경상남도","진주시",2012,1.300
"경상남도","진주시",2013,1.219
"경상남도","진주시",2014,1.298
"경상남도","진주시",2015,1.290
"경상남도","진주시",2016,1.268
"경상남도","진주시",2017,1.139
"경상남도","진주시",2018,1.097
"경상남도","진주시",2019,1.010
"경상남도","진주시",2020,0.942
"경상남도","진주시",2021,0.912
"경상남도","진주시",2022 p),0.940
"경상남도","진해시",2012,-
"경상남도","진해시",2013,-
"경상남도","진해시",2014,-
"경상남도","진해시",2015,-
"경상남도","진해시",2016,-
"경상남도","진해시",2017,-
"경상남도","진해시",2018,-
"경상남도","진해시",2019,-
"경상남도","진해시",2020,-
"경상남도","진해시",2021,-
"경상남도","진해시",2022 p),-
"경상남도","통영시",2012,1.674
"경상남도","통영시",2013,1.324
"경상남도","통영시",2014,1.459
"경상남도","통영시",2015,1.484
"경상남도","통영시",2016,1.328
"경상남도","통영시",2017,1.137
"경상남도","통영시",2018,0.928
"경상남도","통영시",2019,0.836
"경상남도","통영시",2020,0.776
"경상남도","통영시",2021,0.764
"경상남도","통영시",2022 p),0.760
"경상남도","사천시",2012,1.613
"경상남도","사천시",2013,1.446
"경상남도","사천시",2014,1.479
"경상남도","사천시",2015,1.518
"경상남도","사천시",2016,1.451
"경상남도","사천시",2017,1.298
"경상남도","사천시",2018,1.135
"경상남도","사천시",2019,0.974
"경상남도","사천시",2020,1.068
"경상남도","사천시",2021,1.002
"경상남도","사천시",2022 p),1.010
"경상남도","김해시",2012,1.541
"경상남도","김해시",2013,1.397
"경상남도","김해시",2014,1.473
"경상남도","김해시",2015,1.495
"경상남도","김해시",2016,1.403
"경상남도","김해시",2017,1.234
"경상남도","김해시",2018,1.082
"경상남도","김해시",2019,1.083
"경상남도","김해시",2020,0.952
"경상남도","김해시",2021,0.909
"경상남도","김해시",2022 p),0.840
"경상남도","밀양시",2012,1.220
"경상남도","밀양시",2013,1.062
"경상남도","밀양시",2014,1.119
"경상남도","밀양시",2015,1.268
"경상남도","밀양시",2016,1.343
"경상남도","밀양시",2017,1.360
"경상남도","밀양시",2018,1.063
"경상남도","밀양시",2019,1.104
"경상남도","밀양시",2020,0.941
"경상남도","밀양시",2021,0.902
"경상남도","밀양시",2022 p),0.870
"경상남도","거제시",2012,1.974
"경상남도","거제시",2013,1.794
"경상남도","거제시",2014,1.847
"경상남도","거제시",2015,1.911
"경상남도","거제시",2016,1.773
"경상남도","거제시",2017,1.524
"경상남도","거제시",2018,1.255
"경상남도","거제시",2019,1.061
"경상남도","거제시",2020,1.015
"경상남도","거제시",2021,0.909
"경상남도","거제시",2022 p),0.780
"경상남도","양산시",2012,1.486
"경상남도","양산시",2013,1.367
"경상남도","양산시",2014,1.466
"경상남도","양산시",2015,1.504
"경상남도","양산시",2016,1.401
"경상남도","양산시",2017,1.376
"경상남도","양산시",2018,1.331
"경상남도","양산시",2019,1.178
"경상남도","양산시",2020,1.066
"경상남도","양산시",2021,0.960
"경상남도","양산시",2022 p),0.820
"경상남도","창원시",2012,1.462
"경상남도","창원시",2013,1.326
"경상남도","창원시",2014,1.314
"경상남도","창원시",2015,1.345
"경상남도","창원시",2016,1.261
"경상남도","창원시",2017,1.141
"경상남도","창원시",2018,1.087
"경상남도","창원시",2019,1.009
"경상남도","창원시",2020,0.895
"경상남도","창원시",2021,0.887
"경상남도","창원시",2022 p),0.820
"경상남도","의창구",2012,1.350
"경상남도","의창구",2013,1.268
"경상남도","의창구",2014,1.298
"경상남도","의창구",2015,1.375
"경상남도","의창구",2016,1.230
"경상남도","의창구",2017,1.136
"경상남도","의창구",2018,1.084
"경상남도","의창구",2019,1.041
"경상남도","의창구",2020,0.963
"경상남도","의창구",2021,0.914
"경상남도","의창구",2022 p),0.830
"경상남도","성산구",2012,1.560
"경상남도","성산구",2013,1.421
"경상남도","성산구",2014,1.382
"경상남도","성산구",2015,1.327
"경상남도","성산구",2016,1.229
"경상남도","성산구",2017,1.077
"경상남도","성산구",2018,1.097
"경상남도","성산구",2019,0.956
"경상남도","성산구",2020,0.815
"경상남도","성산구",2021,0.820
"경상남도","성산구",2022 p),0.780
"경상남도","마산합포구",2012,1.344
"경상남도","마산합포구",2013,1.181
"경상남도","마산합포구",2014,1.209
"경상남도","마산합포구",2015,1.241
"경상남도","마산합포구",2016,1.190
"경상남도","마산합포구",2017,1.109
"경상남도","마산합포구",2018,1.058
"경상남도","마산합포구",2019,1.012
"경상남도","마산합포구",2020,0.793
"경상남도","마산합포구",2021,0.952
"경상남도","마산합포구",2022 p),0.870
"경상남도","마산회원구",2012,1.297
"경상남도","마산회원구",2013,1.167
"경상남도","마산회원구",2014,1.181
"경상남도","마산회원구",2015,1.208
"경상남도","마산회원구",2016,1.127
"경상남도","마산회원구",2017,1.007
"경상남도","마산회원구",2018,0.890
"경상남도","마산회원구",2019,0.816
"경상남도","마산회원구",2020,0.795
"경상남도","마산회원구",2021,0.752
"경상남도","마산회원구",2022 p),0.710
"경상남도","진해구",2012,1.815
"경상남도","진해구",2013,1.617
"경상남도","진해구",2014,1.527
"경상남도","진해구",2015,1.608
"경상남도","진해구",2016,1.586
"경상남도","진해구",2017,1.426
"경상남도","진해구",2018,1.321
"경상남도","진해구",2019,1.229
"경상남도","진해구",2020,1.094
"경상남도","진해구",2021,1.044
"경상남도","진해구",2022 p),0.960
"경상남도","의령군",2012,1.705
"경상남도","의령군",2013,1.298
"경상남도","의령군",2014,1.602
"경상남도","의령군",2015,1.317
"경상남도","의령군",2016,1.198
"경상남도","의령군",2017,1.376
"경상남도","의령군",2018,1.180
"경상남도","의령군",2019,0.975
"경상남도","의령군",2020,1.044
"경상남도","의령군",2021,0.932
"경상남도","의령군",2022 p),1.020
"경상남도","함안군",2012,1.484
"경상남도","함안군",2013,1.460
"경상남도","함안군",2014,1.408
"경상남도","함안군",2015,1.450
"경상남도","함안군",2016,1.416
"경상남도","함안군",2017,1.210
"경상남도","함안군",2018,1.012
"경상남도","함안군",2019,1.058
"경상남도","함안군",2020,0.806
"경상남도","함안군",2021,0.717
"경상남도","함안군",2022 p),0.700
"경상남도","창녕군",2012,1.391
"경상남도","창녕군",2013,1.411
"경상남도","창녕군",2014,1.400
"경상남도","창녕군",2015,1.420
"경상남도","창녕군",2016,1.495
"경상남도","창녕군",2017,1.522
"경상남도","창녕군",2018,1.363
"경상남도","창녕군",2019,1.326
"경상남도","창녕군",2020,1.110
"경상남도","창녕군",2021,1.052
"경상남도","창녕군",2022 p),0.800
"경상남도","고성군",2012,1.638
"경상남도","고성군",2013,1.422
"경상남도","고성군",2014,1.392
"경상남도","고성군",2015,1.307
"경상남도","고성군",2016,1.208
"경상남도","고성군",2017,1.057
"경상남도","고성군",2018,1.068
"경상남도","고성군",2019,0.869
"경상남도","고성군",2020,0.825
"경상남도","고성군",2021,0.790
"경상남도","고성군",2022 p),0.660
"경상남도","남해군",2012,0.990
"경상남도","남해군",2013,0.933
"경상남도","남해군",2014,1.192
"경상남도","남해군",2015,1.238
"경상남도","남해군",2016,0.994
"경상남도","남해군",2017,0.953
"경상남도","남해군",2018,0.847
"경상남도","남해군",2019,0.977
"경상남도","남해군",2020,0.897
"경상남도","남해군",2021,0.805
"경상남도","남해군",2022 p),0.940
"경상남도","하동군",2012,1.312
"경상남도","하동군",2013,1.073
"경상남도","하동군",2014,1.218
"경상남도","하동군",2015,1.341
"경상남도","하동군",2016,1.269
"경상남도","하동군",2017,1.083
"경상남도","하동군",2018,1.119
"경상남도","하동군",2019,1.273
"경상남도","하동군",2020,1.049
"경상남도","하동군",2021,1.129
"경상남도","하동군",2022 p),0.880
"경상남도","산청군",2012,1.531
"경상남도","산청군",2013,1.603
"경상남도","산청군",2014,1.759
"경상남도","산청군",2015,1.888
"경상남도","산청군",2016,1.732
"경상남도","산청군",2017,1.614
"경상남도","산청군",2018,1.253
"경상남도","산청군",2019,1.324
"경상남도","산청군",2020,0.852
