"시군구별(1)","시군구별(2)",시점,계 (명)
"경상남도","사천시",2018.07,62
"경상남도","사천시",2018.08,51
"경상남도","사천시",2018.09,31
"경상남도","사천시",2018.10,61
"경상남도","사천시",2018.11,44
"경상남도","사천시",2018.12,37
"경상남도","사천시",2019.01,60
"경상남도","사천시",2019.02,47
"경상남도","사천시",2019.03,36
"경상남도","사천시",2019.04,37
"경상남도","사천시",2019.05,36
"경상남도","사천시",2019.06,44
"경상남도","사천시",2019.07,38
"경상남도","사천시",2019.08,31
"경상남도","사천시",2019.09,45
"경상남도","사천시",2019.10,45
"경상남도","사천시",2019.11,43
"경상남도","사천시",2019.12,35
"경상남도","사천시",2020.01,45
"경상남도","사천시",2020.02,48
"경상남도","사천시",2020.03,53
"경상남도","사천시",2020.04,57
"경상남도","사천시",2020.05,45
"경상남도","사천시",2020.06,39
"경상남도","사천시",2020.07,46
"경상남도","사천시",2020.08,36
"경상남도","사천시",2020.09,46
"경상남도","사천시",2020.10,44
"경상남도","사천시",2020.11,38
"경상남도","사천시",2020.12,26
"경상남도","사천시",2021.01,56
"경상남도","사천시",2021.02,41
"경상남도","사천시",2021.03,48
"경상남도","사천시",2021.04,34
"경상남도","사천시",2021.05,43
"경상남도","사천시",2021.06,39
"경상남도","사천시",2021.07,26
"경상남도","사천시",2021.08,50
"경상남도","사천시",2021.09,29
"경상남도","사천시",2021.10,38
"경상남도","사천시",2021.11,38
"경상남도","사천시",2021.12,20
"경상남도","김해시",2012.01,519
"경상남도","김해시",2012.02,475
"경상남도","김해시",2012.03,504
"경상남도","김해시",2012.04,506
"경상남도","김해시",2012.05,449
"경상남도","김해시",2012.06,461
"경상남도","김해시",2012.07,457
"경상남도","김해시",2012.08,468
"경상남도","김해시",2012.09,487
"경상남도","김해시",2012.10,477
"경상남도","김해시",2012.11,448
"경상남도","김해시",2012.12,378
"경상남도","김해시",2013.01,501
"경상남도","김해시",2013.02,392
"경상남도","김해시",2013.03,452
"경상남도","김해시",2013.04,405
"경상남도","김해시",2013.05,407
"경상남도","김해시",2013.06,392
"경상남도","김해시",2013.07,455
"경상남도","김해시",2013.08,392
"경상남도","김해시",2013.09,421
"경상남도","김해시",2013.10,416
"경상남도","김해시",2013.11,406
"경상남도","김해시",2013.12,421
"경상남도","김해시",2014.01,440
"경상남도","김해시",2014.02,448
"경상남도","김해시",2014.03,478
"경상남도","김해시",2014.04,471
"경상남도","김해시",2014.05,448
"경상남도","김해시",2014.06,422
"경상남도","김해시",2014.07,448
"경상남도","김해시",2014.08,456
"경상남도","김해시",2014.09,528
"경상남도","김해시",2014.10,429
"경상남도","김해시",2014.11,374
"경상남도","김해시",2014.12,345
"경상남도","김해시",2015.01,468
"경상남도","김해시",2015.02,445
"경상남도","김해시",2015.03,483
"경상남도","김해시",2015.04,451
"경상남도","김해시",2015.05,437
"경상남도","김해시",2015.06,432
"경상남도","김해시",2015.07,455
"경상남도","김해시",2015.08,416
"경상남도","김해시",2015.09,416
"경상남도","김해시",2015.10,422
"경상남도","김해시",2015.11,374
"경상남도","김해시",2015.12,383
"경상남도","김해시",2016.01,461
"경상남도","김해시",2016.02,368
"경상남도","김해시",2016.03,439
"경상남도","김해시",2016.04,436
"경상남도","김해시",2016.05,429
"경상남도","김해시",2016.06,373
"경상남도","김해시",2016.07,381
"경상남도","김해시",2016.08,372
"경상남도","김해시",2016.09,419
"경상남도","김해시",2016.10,362
"경상남도","김해시",2016.11,357
"경상남도","김해시",2016.12,303
"경상남도","김해시",2017.01,374
"경상남도","김해시",2017.02,312
"경상남도","김해시",2017.03,395
"경상남도","김해시",2017.04,328
"경상남도","김해시",2017.05,342
"경상남도","김해시",2017.06,309
"경상남도","김해시",2017.07,335
"경상남도","김해시",2017.08,364
"경상남도","김해시",2017.09,340
"경상남도","김해시",2017.10,304
"경상남도","김해시",2017.11,301
"경상남도","김해시",2017.12,291
"경상남도","김해시",2018.01,334
"경상남도","김해시",2018.02,276
"경상남도","김해시",2018.03,316
"경상남도","김해시",2018.04,288
"경상남도","김해시",2018.05,292
"경상남도","김해시",2018.06,289
"경상남도","김해시",2018.07,289
"경상남도","김해시",2018.08,277
"경상남도","김해시",2018.09,267
"경상남도","김해시",2018.10,279
"경상남도","김해시",2018.11,256
"경상남도","김해시",2018.12,270
"경상남도","김해시",2019.01,328
"경상남도","김해시",2019.02,293
"경상남도","김해시",2019.03,301
"경상남도","김해시",2019.04,291
"경상남도","김해시",2019.05,266
"경상남도","김해시",2019.06,259
"경상남도","김해시",2019.07,267
"경상남도","김해시",2019.08,290
"경상남도","김해시",2019.09,305
"경상남도","김해시",2019.10,296
"경상남도","김해시",2019.11,282
"경상남도","김해시",2019.12,253
"경상남도","김해시",2020.01,282
"경상남도","김해시",2020.02,238
"경상남도","김해시",2020.03,266
"경상남도","김해시",2020.04,265
"경상남도","김해시",2020.05,264
"경상남도","김해시",2020.06,245
"경상남도","김해시",2020.07,248
"경상남도","김해시",2020.08,241
"경상남도","김해시",2020.09,255
"경상남도","김해시",2020.10,265
"경상남도","김해시",2020.11,229
"경상남도","김해시",2020.12,197
"경상남도","김해시",2021.01,292
"경상남도","김해시",2021.02,233
"경상남도","김해시",2021.03,269
"경상남도","김해시",2021.04,219
"경상남도","김해시",2021.05,222
"경상남도","김해시",2021.06,240
"경상남도","김해시",2021.07,253
"경상남도","김해시",2021.08,213
"경상남도","김해시",2021.09,262
"경상남도","김해시",2021.10,213
"경상남도","김해시",2021.11,203
"경상남도","김해시",2021.12,183
"경상남도","밀양시",2012.01,58
"경상남도","밀양시",2012.02,51
"경상남도","밀양시",2012.03,61
"경상남도","밀양시",2012.04,65
"경상남도","밀양시",2012.05,50
"경상남도","밀양시",2012.06,53
"경상남도","밀양시",2012.07,43
"경상남도","밀양시",2012.08,60
"경상남도","밀양시",2012.09,63
"경상남도","밀양시",2012.10,65
"경상남도","밀양시",2012.11,54
"경상남도","밀양시",2012.12,43
"경상남도","밀양시",2013.01,59
"경상남도","밀양시",2013.02,53
"경상남도","밀양시",2013.03,60
"경상남도","밀양시",2013.04,47
"경상남도","밀양시",2013.05,32
"경상남도","밀양시",2013.06,30
"경상남도","밀양시",2013.07,52
"경상남도","밀양시",2013.08,44
"경상남도","밀양시",2013.09,53
"경상남도","밀양시",2013.10,52
"경상남도","밀양시",2013.11,30
"경상남도","밀양시",2013.12,49
"경상남도","밀양시",2014.01,50
"경상남도","밀양시",2014.02,48
"경상남도","밀양시",2014.03,52
"경상남도","밀양시",2014.04,48
"경상남도","밀양시",2014.05,43
"경상남도","밀양시",2014.06,44
"경상남도","밀양시",2014.07,41
"경상남도","밀양시",2014.08,48
"경상남도","밀양시",2014.09,52
"경상남도","밀양시",2014.10,44
"경상남도","밀양시",2014.11,49
"경상남도","밀양시",2014.12,43
"경상남도","밀양시",2015.01,50
"경상남도","밀양시",2015.02,42
"경상남도","밀양시",2015.03,54
"경상남도","밀양시",2015.04,53
"경상남도","밀양시",2015.05,44
"경상남도","밀양시",2015.06,58
"경상남도","밀양시",2015.07,45
"경상남도","밀양시",2015.08,56
"경상남도","밀양시",2015.09,50
"경상남도","밀양시",2015.10,54
"경상남도","밀양시",2015.11,56
"경상남도","밀양시",2015.12,55
"경상남도","밀양시",2016.01,72
"경상남도","밀양시",2016.02,61
"경상남도","밀양시",2016.03,57
"경상남도","밀양시",2016.04,68
"경상남도","밀양시",2016.05,54
"경상남도","밀양시",2016.06,38
"경상남도","밀양시",2016.07,54
"경상남도","밀양시",2016.08,56
"경상남도","밀양시",2016.09,62
"경상남도","밀양시",2016.10,37
"경상남도","밀양시",2016.11,40
"경상남도","밀양시",2016.12,39
"경상남도","밀양시",2017.01,67
"경상남도","밀양시",2017.02,65
"경상남도","밀양시",2017.03,53
"경상남도","밀양시",2017.04,60
"경상남도","밀양시",2017.05,37
"경상남도","밀양시",2017.06,51
"경상남도","밀양시",2017.07,48
"경상남도","밀양시",2017.08,54
"경상남도","밀양시",2017.09,68
"경상남도","밀양시",2017.10,45
"경상남도","밀양시",2017.11,41
"경상남도","밀양시",2017.12,38
"경상남도","밀양시",2018.01,51
"경상남도","밀양시",2018.02,33
"경상남도","밀양시",2018.03,49
"경상남도","밀양시",2018.04,32
"경상남도","밀양시",2018.05,36
"경상남도","밀양시",2018.06,42
"경상남도","밀양시",2018.07,39
"경상남도","밀양시",2018.08,35
"경상남도","밀양시",2018.09,36
"경상남도","밀양시",2018.10,41
"경상남도","밀양시",2018.11,36
"경상남도","밀양시",2018.12,38
"경상남도","밀양시",2019.01,34
"경상남도","밀양시",2019.02,51
"경상남도","밀양시",2019.03,42
"경상남도","밀양시",2019.04,41
"경상남도","밀양시",2019.05,43
"경상남도","밀양시",2019.06,30
"경상남도","밀양시",2019.07,33
"경상남도","밀양시",2019.08,39
"경상남도","밀양시",2019.09,37
"경상남도","밀양시",2019.10,42
"경상남도","밀양시",2019.11,29
"경상남도","밀양시",2019.12,36
"경상남도","밀양시",2020.01,40
"경상남도","밀양시",2020.02,39
"경상남도","밀양시",2020.03,31
"경상남도","밀양시",2020.04,26
"경상남도","밀양시",2020.05,34
"경상남도","밀양시",2020.06,30
"경상남도","밀양시",2020.07,31
"경상남도","밀양시",2020.08,35
"경상남도","밀양시",2020.09,29
"경상남도","밀양시",2020.10,31
"경상남도","밀양시",2020.11,23
"경상남도","밀양시",2020.12,24
"경상남도","밀양시",2021.01,36
"경상남도","밀양시",2021.02,31
"경상남도","밀양시",2021.03,34
"경상남도","밀양시",2021.04,34
"경상남도","밀양시",2021.05,37
"경상남도","밀양시",2021.06,26
"경상남도","밀양시",2021.07,22
"경상남도","밀양시",2021.08,37
"경상남도","밀양시",2021.09,23
"경상남도","밀양시",2021.10,23
"경상남도","밀양시",2021.11,16
"경상남도","밀양시",2021.12,23
"경상남도","거제시",2012.01,329
"경상남도","거제시",2012.02,285
"경상남도","거제시",2012.03,335
"경상남도","거제시",2012.04,311
"경상남도","거제시",2012.05,302
"경상남도","거제시",2012.06,281
"경상남도","거제시",2012.07,281
"경상남도","거제시",2012.08,288
"경상남도","거제시",2012.09,312
"경상남도","거제시",2012.10,314
"경상남도","거제시",2012.11,294
"경상남도","거제시",2012.12,261
"경상남도","거제시",2013.01,335
"경상남도","거제시",2013.02,291
"경상남도","거제시",2013.03,282
"경상남도","거제시",2013.04,285
"경상남도","거제시",2013.05,281
"경상남도","거제시",2013.06,237
"경상남도","거제시",2013.07,254
"경상남도","거제시",2013.08,255
"경상남도","거제시",2013.09,299
"경상남도","거제시",2013.10,280
"경상남도","거제시",2013.11,264
"경상남도","거제시",2013.12,217
"경상남도","거제시",2014.01,311
"경상남도","거제시",2014.02,274
"경상남도","거제시",2014.03,281
"경상남도","거제시",2014.04,299
"경상남도","거제시",2014.05,295
"경상남도","거제시",2014.06,289
"경상남도","거제시",2014.07,257
"경상남도","거제시",2014.08,302
"경상남도","거제시",2014.09,296
"경상남도","거제시",2014.10,269
"경상남도","거제시",2014.11,273
"경상남도","거제시",2014.12,243
"경상남도","거제시",2015.01,334
"경상남도","거제시",2015.02,306
"경상남도","거제시",2015.03,320
"경상남도","거제시",2015.04,324
"경상남도","거제시",2015.05,304
"경상남도","거제시",2015.06,257
"경상남도","거제시",2015.07,278
"경상남도","거제시",2015.08,240
"경상남도","거제시",2015.09,302
"경상남도","거제시",2015.10,324
"경상남도","거제시",2015.11,282
"경상남도","거제시",2015.12,262
"경상남도","거제시",2016.01,306
"경상남도","거제시",2016.02,277
"경상남도","거제시",2016.03,305
"경상남도","거제시",2016.04,283
"경상남도","거제시",2016.05,303
"경상남도","거제시",2016.06,260
"경상남도","거제시",2016.07,255
"경상남도","거제시",2016.08,272
"경상남도","거제시",2016.09,271
"경상남도","거제시",2016.10,244
"경상남도","거제시",2016.11,235
"경상남도","거제시",2016.12,222
"경상남도","거제시",2017.01,266
"경상남도","거제시",2017.02,214
"경상남도","거제시",2017.03,240
"경상남도","거제시",2017.04,229
"경상남도","거제시",2017.05,228
"경상남도","거제시",2017.06,219
"경상남도","거제시",2017.07,211
"경상남도","거제시",2017.08,228
"경상남도","거제시",2017.09,216
"경상남도","거제시",2017.10,213
"경상남도","거제시",2017.11,192
"경상남도","거제시",2017.12,158
"경상남도","거제시",2018.01,193
"경상남도","거제시",2018.02,178
"경상남도","거제시",2018.03,206
"경상남도","거제시",2018.04,179
"경상남도","거제시",2018.05,180
"경상남도","거제시",2018.06,161
"경상남도","거제시",2018.07,171
"경상남도","거제시",2018.08,171
"경상남도","거제시",2018.09,160
"경상남도","거제시",2018.10,162
"경상남도","거제시",2018.11,138
"경상남도","거제시",2018.12,131
"경상남도","거제시",2019.01,174
"경상남도","거제시",2019.02,149
"경상남도","거제시",2019.03,152
"경상남도","거제시",2019.04,143
"경상남도","거제시",2019.05,141
"경상남도","거제시",2019.06,145
"경상남도","거제시",2019.07,135
"경상남도","거제시",2019.08,101
"경상남도","거제시",2019.09,101
"경상남도","거제시",2019.10,147
"경상남도","거제시",2019.11,127
"경상남도","거제시",2019.12,103
"경상남도","거제시",2020.01,138
"경상남도","거제시",2020.02,124
"경상남도","거제시",2020.03,135
"경상남도","거제시",2020.04,136
"경상남도","거제시",2020.05,119
"경상남도","거제시",2020.06,118
"경상남도","거제시",2020.07,127
"경상남도","거제시",2020.08,99
"경상남도","거제시",2020.09,136
"경상남도","거제시",2020.10,112
"경상남도","거제시",2020.11,103
"경상남도","거제시",2020.12,99
"경상남도","거제시",2021.01,121
"경상남도","거제시",2021.02,100
"경상남도","거제시",2021.03,122
"경상남도","거제시",2021.04,104
"경상남도","거제시",2021.05,105
"경상남도","거제시",2021.06,103
"경상남도","거제시",2021.07,111
"경상남도","거제시",2021.08,105
"경상남도","거제시",2021.09,89
"경상남도","거제시",2021.10,90
"경상남도","거제시",2021.11,82
"경상남도","거제시",2021.12,66
"경상남도","양산시",2012.01,288
"경상남도","양산시",2012.02,262
"경상남도","양산시",2012.03,239
"경상남도","양산시",2012.04,252
"경상남도","양산시",2012.05,242
"경상남도","양산시",2012.06,238
"경상남도","양산시",2012.07,235
"경상남도","양산시",2012.08,257
"경상남도","양산시",2012.09,238
"경상남도","양산시",2012.10,237
"경상남도","양산시",2012.11,244
"경상남도","양산시",2012.12,203
"경상남도","양산시",2013.01,264
"경상남도","양산시",2013.02,224
"경상남도","양산시",2013.03,215
"경상남도","양산시",2013.04,221
"경상남도","양산시",2013.05,215
"경상남도","양산시",2013.06,191
"경상남도","양산시",2013.07,228
"경상남도","양산시",2013.08,228
"경상남도","양산시",2013.09,230
"경상남도","양산시",2013.10,228
"경상남도","양산시",2013.11,187
"경상남도","양산시",2013.12,240
"경상남도","양산시",2014.01,297
"경상남도","양산시",2014.02,269
"경상남도","양산시",2014.03,250
"경상남도","양산시",2014.04,236
"경상남도","양산시",2014.05,247
"경상남도","양산시",2014.06,255
"경상남도","양산시",2014.07,234
"경상남도","양산시",2014.08,215
"경상남도","양산시",2014.09,252
"경상남도","양산시",2014.10,271
"경상남도","양산시",2014.11,206
"경상남도","양산시",2014.12,229
"경상남도","양산시",2015.01,302
"경상남도","양산시",2015.02,214
"경상남도","양산시",2015.03,313
"경상남도","양산시",2015.04,271
"경상남도","양산시",2015.05,270
"경상남도","양산시",2015.06,244
"경상남도","양산시",2015.07,272
"경상남도","양산시",2015.08,219
"경상남도","양산시",2015.09,274
"경상남도","양산시",2015.10,254
"경상남도","양산시",2015.11,249
"경상남도","양산시",2015.12,197
"경상남도","양산시",2016.01,254
"경상남도","양산시",2016.02,249
"경상남도","양산시",2016.03,255
"경상남도","양산시",2016.04,237
"경상남도","양산시",2016.05,257
"경상남도","양산시",2016.06,237
"경상남도","양산시",2016.07,259
"경상남도","양산시",2016.08,255
"경상남도","양산시",2016.09,245
"경상남도","양산시",2016.10,224
"경상남도","양산시",2016.11,230
"경상남도","양산시",2016.12,199
"경상남도","양산시",2017.01,251
"경상남도","양산시",2017.02,229
"경상남도","양산시",2017.03,289
"경상남도","양산시",2017.04,282
"경상남도","양산시",2017.05,267
"경상남도","양산시",2017.06,228
"경상남도","양산시",2017.07,244
"경상남도","양산시",2017.08,267
"경상남도","양산시",2017.09,265
"경상남도","양산시",2017.10,253
"경상남도","양산시",2017.11,226
"경상남도","양산시",2017.12,204
"경상남도","양산시",2018.01,299
"경상남도","양산시",2018.02,276
"경상남도","양산시",2018.03,303
"경상남도","양산시",2018.04,232
"경상남도","양산시",2018.05,291
"경상남도","양산시",2018.06,250
"경상남도","양산시",2018.07,253
"경상남도","양산시",2018.08,237
"경상남도","양산시",2018.09,230
"경상남도","양산시",2018.10,232
"경상남도","양산시",2018.11,247
"경상남도","양산시",2018.12,183
"경상남도","양산시",2019.01,302
"경상남도","양산시",2019.02,255
"경상남도","양산시",2019.03,226
"경상남도","양산시",2019.04,230
"경상남도","양산시",2019.05,224
"경상남도","양산시",2019.06,191
"경상남도","양산시",2019.07,206
"경상남도","양산시",2019.08,214
"경상남도","양산시",2019.09,212
"경상남도","양산시",2019.10,236
"경상남도","양산시",2019.11,210
"경상남도","양산시",2019.12,172
"경상남도","양산시",2020.01,235
"경상남도","양산시",2020.02,224
"경상남도","양산시",2020.03,220
"경상남도","양산시",2020.04,191
"경상남도","양산시",2020.05,183
"경상남도","양산시",2020.06,212
"경상남도","양산시",2020.07,214
"경상남도","양산시",2020.08,189
"경상남도","양산시",2020.09,207
"경상남도","양산시",2020.10,187
"경상남도","양산시",2020.11,153
"경상남도","양산시",2020.12,155
"경상남도","양산시",2021.01,211
"경상남도","양산시",2021.02,185
"경상남도","양산시",2021.03,174
"경상남도","양산시",2021.04,172
"경상남도","양산시",2021.05,174
"경상남도","양산시",2021.06,178
"경상남도","양산시",2021.07,158
"경상남도","양산시",2021.08,179
"경상남도","양산시",2021.09,186
"경상남도","양산시",2021.10,182
"경상남도","양산시",2021.11,166
"경상남도","양산시",2021.12,131
"경상남도","창원시",2012.01,1070
"경상남도","창원시",2012.02,972
"경상남도","창원시",2012.03,1035
"경상남도","창원시",2012.04,1004
"경상남도","창원시",2012.05,990
"경상남도","창원시",2012.06,886
"경상남도","창원시",2012.07,927
"경상남도","창원시",2012.08,963
"경상남도","창원시",2012.09,1014
"경상남도","창원시",2012.10,1011
"경상남도","창원시",2012.11,931
"경상남도","창원시",2012.12,824
"경상남도","창원시",2013.01,1098
"경상남도","창원시",2013.02,836
"경상남도","창원시",2013.03,846
"경상남도","창원시",2013.04,891
"경상남도","창원시",2013.05,846
"경상남도","창원시",2013.06,779
"경상남도","창원시",2013.07,836
"경상남도","창원시",2013.08,853
"경상남도","창원시",2013.09,864
"경상남도","창원시",2013.10,838
"경상남도","창원시",2013.11,772
"경상남도","창원시",2013.12,748
"경상남도","창원시",2014.01,891
"경상남도","창원시",2014.02,887
"경상남도","창원시",2014.03,871
"경상남도","창원시",2014.04,843
"경상남도","창원시",2014.05,805
"경상남도","창원시",2014.06,760
"경상남도","창원시",2014.07,810
"경상남도","창원시",2014.08,799
"경상남도","창원시",2014.09,788
"경상남도","창원시",2014.10,823
"경상남도","창원시",2014.11,704
"경상남도","창원시",2014.12,703
"경상남도","창원시",2015.01,880
"경상남도","창원시",2015.02,782
"경상남도","창원시",2015.03,881
"경상남도","창원시",2015.04,834
"경상남도","창원시",2015.05,762
"경상남도","창원시",2015.06,752
"경상남도","창원시",2015.07,800
"경상남도","창원시",2015.08,729
"경상남도","창원시",2015.09,830
"경상남도","창원시",2015.10,867
"경상남도","창원시",2015.11,722
"경상남도","창원시",2015.12,687
"경상남도","창원시",2016.01,840
"경상남도","창원시",2016.02,770
"경상남도","창원시",2016.03,844
"경상남도","창원시",2016.04,752
"경상남도","창원시",2016.05,708
"경상남도","창원시",2016.06,648
"경상남도","창원시",2016.07,711
"경상남도","창원시",2016.08,706
"경상남도","창원시",2016.09,699
"경상남도","창원시",2016.10,676
"경상남도","창원시",2016.11,647
"경상남도","창원시",2016.12,573
"경상남도","창원시",2017.01,743
"경상남도","창원시",2017.02,632
"경상남도","창원시",2017.03,680
"경상남도","창원시",2017.04,684
"경상남도","창원시",2017.05,627
"경상남도","창원시",2017.06,598
"경상남도","창원시",2017.07,639
"경상남도","창원시",2017.08,654
"경상남도","창원시",2017.09,603
"경상남도","창원시",2017.10,567
"경상남도","창원시",2017.11,537
"경상남도","창원시",2017.12,551
"경상남도","창원시",2018.01,664
"경상남도","창원시",2018.02,598
"경상남도","창원시",2018.03,629
"경상남도","창원시",2018.04,581
"경상남도","창원시",2018.05,647
"경상남도","창원시",2018.06,547
"경상남도","창원시",2018.07,560
"경상남도","창원시",2018.08,613
"경상남도","창원시",2018.09,524
"경상남도","창원시",2018.10,549
"경상남도","창원시",2018.11,561
"경상남도","창원시",2018.12,449
"경상남도","창원시",2019.01,664
"경상남도","창원시",2019.02,563
"경상남도","창원시",2019.03,503
"경상남도","창원시",2019.04,547
"경상남도","창원시",2019.05,499
"경상남도","창원시",2019.06,483
"경상남도","창원시",2019.07,506
"경상남도","창원시",2019.08,495
"경상남도","창원시",2019.09,514
"경상남도","창원시",2019.10,523
"경상남도","창원시",2019.11,506
"경상남도","창원시",2019.12,446
"경상남도","창원시",2020.01,520
"경상남도","창원시",2020.02,436
"경상남도","창원시",2020.03,458
"경상남도","창원시",2020.04,477
"경상남도","창원시",2020.05,445
"경상남도","창원시",2020.06,457
"경상남도","창원시",2020.07,468
"경상남도","창원시",2020.08,446
"경상남도","창원시",2020.09,513
"경상남도","창원시",2020.10,391
"경상남도","창원시",2020.11,377
"경상남도","창원시",2020.12,388
"경상남도","창원시",2021.01,506
"경상남도","창원시",2021.02,436
"경상남도","창원시",2021.03,481
"경상남도","창원시",2021.04,470
"경상남도","창원시",2021.05,444
"경상남도","창원시",2021.06,428
"경상남도","창원시",2021.07,484
"경상남도","창원시",2021.08,426
"경상남도","창원시",2021.09,452
"경상남도","창원시",2021.10,404
"경상남도","창원시",2021.11,371
"경상남도","창원시",2021.12,311
"경상남도","의창구",2012.01,227
"경상남도","의창구",2012.02,213
"경상남도","의창구",2012.03,206
"경상남도","의창구",2012.04,205
"경상남도","의창구",2012.05,236
"경상남도","의창구",2012.06,179
"경상남도","의창구",2012.07,163
"경상남도","의창구",2012.08,208
"경상남도","의창구",2012.09,211
"경상남도","의창구",2012.10,221
"경상남도","의창구",2012.11,201
"경상남도","의창구",2012.12,167
"경상남도","의창구",2013.01,244
"경상남도","의창구",2013.02,183
"경상남도","의창구",2013.03,183
"경상남도","의창구",2013.04,198
"경상남도","의창구",2013.05,181
"경상남도","의창구",2013.06,188
"경상남도","의창구",2013.07,175
"경상남도","의창구",2013.08,173
"경상남도","의창구",2013.09,185
"경상남도","의창구",2013.10,173
"경상남도","의창구",2013.11,178
"경상남도","의창구",2013.12,188
"경상남도","의창구",2014.01,211
"경상남도","의창구",2014.02,187
"경상남도","의창구",2014.03,190
"경상남도","의창구",2014.04,198
"경상남도","의창구",2014.05,188
"경상남도","의창구",2014.06,183
"경상남도","의창구",2014.07,187
"경상남도","의창구",2014.08,191
"경상남도","의창구",2014.09,175
"경상남도","의창구",2014.10,200
"경상남도","의창구",2014.11,176
"경상남도","의창구",2014.12,186
"경상남도","의창구",2015.01,242
"경상남도","의창구",2015.02,197
"경상남도","의창구",2015.03,205
"경상남도","의창구",2015.04,236
"경상남도","의창구",2015.05,204
"경상남도","의창구",2015.06,163
"경상남도","의창구",2015.07,194
"경상남도","의창구",2015.08,185
"경상남도","의창구",2015.09,185
"경상남도","의창구",2015.10,222
"경상남도","의창구",2015.11,174
"경상남도","의창구",2015.12,151
"경상남도","의창구",2016.01,220
"경상남도","의창구",2016.02,167
"경상남도","의창구",2016.03,229
"경상남도","의창구",2016.04,178
"경상남도","의창구",2016.05,159
"경상남도","의창구",2016.06,138
"경상남도","의창구",2016.07,166
"경상남도","의창구",2016.08,179
"경상남도","의창구",2016.09,158
"경상남도","의창구",2016.10,152
"경상남도","의창구",2016.11,135
"경상남도","의창구",2016.12,139
"경상남도","의창구",2017.01,185
"경상남도","의창구",2017.02,156
"경상남도","의창구",2017.03,151
"경상남도","의창구",2017.04,169
"경상남도","의창구",2017.05,149
"경상남도","의창구",2017.06,138
"경상남도","의창구",2017.07,159
"경상남도","의창구",2017.08,170
"경상남도","의창구",2017.09,153
"경상남도","의창구",2017.10,127
"경상남도","의창구",2017.11,114
"경상남도","의창구",2017.12,146
"경상남도","의창구",2018.01,149
"경상남도","의창구",2018.02,159
"경상남도","의창구",2018.03,167
"경상남도","의창구",2018.04,121
"경상남도","의창구",2018.05,139
"경상남도","의창구",2018.06,144
"경상남도","의창구",2018.07,146
"경상남도","의창구",2018.08,155
"경상남도","의창구",2018.09,116
"경상남도","의창구",2018.10,135
"경상남도","의창구",2018.11,142
"경상남도","의창구",2018.12,107
"경상남도","의창구",2019.01,163
"경상남도","의창구",2019.02,139
"경상남도","의창구",2019.03,114
"경상남도","의창구",2019.04,151
"경상남도","의창구",2019.05,131
"경상남도","의창구",2019.06,129
"경상남도","의창구",2019.07,138
"경상남도","의창구",2019.08,133
"경상남도","의창구",2019.09,135
"경상남도","의창구",2019.10,132
"경상남도","의창구",2019.11,121
"경상남도","의창구",2019.12,125
"경상남도","의창구",2020.01,146
"경상남도","의창구",2020.02,133
"경상남도","의창구",2020.03,119
"경상남도","의창구",2020.04,123
"경상남도","의창구",2020.05,130
"경상남도","의창구",2020.06,124
"경상남도","의창구",2020.07,122
"경상남도","의창구",2020.08,136
"경상남도","의창구",2020.09,148
"경상남도","의창구",2020.10,112
"경상남도","의창구",2020.11,118
"경상남도","의창구",2020.12,110
"경상남도","의창구",2021.01,106
"경상남도","의창구",2021.02,106
"경상남도","의창구",2021.03,118
"경상남도","의창구",2021.04,117
"경상남도","의창구",2021.05,111
"경상남도","의창구",2021.06,107
"경상남도","의창구",2021.07,119
"경상남도","의창구",2021.08,91
"경상남도","의창구",2021.09,104
"경상남도","의창구",2021.10,97
"경상남도","의창구",2021.11,76
"경상남도","의창구",2021.12,75
"경상남도","성산구",2012.01,257
"경상남도","성산구",2012.02,249
"경상남도","성산구",2012.03,262
"경상남도","성산구",2012.04,247
"경상남도","성산구",2012.05,231
"경상남도","성산구",2012.06,231
"경상남도","성산구",2012.07,226
"경상남도","성산구",2012.08,237
"경상남도","성산구",2012.09,254
"경상남도","성산구",2012.10,256
"경상남도","성산구",2012.11,231
"경상남도","성산구",2012.12,203
"경상남도","성산구",2013.01,263
"경상남도","성산구",2013.02,221
"경상남도","성산구",2013.03,212
"경상남도","성산구",2013.04,234
"경상남도","성산구",2013.05,214
"경상남도","성산구",2013.06,180
"경상남도","성산구",2013.07,211
"경상남도","성산구",2013.08,217
"경상남도","성산구",2013.09,219
"경상남도","성산구",2013.10,213
"경상남도","성산구",2013.11,202
"경상남도","성산구",2013.12,172
"경상남도","성산구",2014.01,225
"경상남도","성산구",2014.02,214
"경상남도","성산구",2014.03,239
"경상남도","성산구",2014.04,204
"경상남도","성산구",2014.05,198
"경상남도","성산구",2014.06,166
"경상남도","성산구",2014.07,204
"경상남도","성산구",2014.08,170
"경상남도","성산구",2014.09,195
"경상남도","성산구",2014.10,187
"경상남도","성산구",2014.11,173
"경상남도","성산구",2014.12,181
"경상남도","성산구",2015.01,184
"경상남도","성산구",2015.02,171
"경상남도","성산구",2015.03,209
"경상남도","성산구",2015.04,181
"경상남도","성산구",2015.05,164
"경상남도","성산구",2015.06,172
"경상남도","성산구",2015.07,187
"경상남도","성산구",2015.08,163
"경상남도","성산구",2015.09,225
"경상남도","성산구",2015.10,203
"경상남도","성산구",2015.11,163
"경상남도","성산구",2015.12,134
"경상남도","성산구",2016.01,178
"경상남도","성산구",2016.02,168
"경상남도","성산구",2016.03,207
"경상남도","성산구",2016.04,184
